timestamp,bch_supply,bch_usd,bch_vol,btc_supply,btc_usd,btc_vol,eth_supply,eth_usd,eth_vol
1537445517.138,17358588.0,441.854014037,336662802.264468,17278075.0,6436.63780603,4200774255.30161,102074445.0,213.53753382,1697964406.1259
1537445577.138,17358588.0,441.854014037,336662802.264468,17278075.0,6436.63780603,4200774255.30161,102074445.0,213.53753382,1697964406.1259
1537445637.138,17358588.0,441.854014037,336662802.264468,17278075.0,6436.63780603,4200774255.30161,102074445.0,213.53753382,1697964406.1259
1537445697.138,17358588.0,441.517250313,337145075.851271,17278075.0,6445.45036592,4207282314.57901,102074445.0,213.323505294,1701589687.68195
1537445757.138,17358588.0,441.517250313,337145075.851271,17278075.0,6445.45036592,4207282314.57901,102074445.0,213.323505294,1701589687.68195
1537445817.138,17358588.0,441.517250313,337145075.851271,17278075.0,6445.45036592,4207282314.57901,102074445.0,213.323505294,1701589687.68195
1537445877.138,17358588.0,441.649059495,337634290.667676,17278075.0,6448.84178743,4209061428.16144,102074445.0,213.659278859,1704985481.02776
1537445937.138,17358588.0,441.649059495,337634290.667676,17278075.0,6448.84178743,4209061428.16144,102074445.0,213.659278859,1704985481.02776
1537445997.138,17358588.0,441.649059495,337634290.667676,17278075.0,6448.84178743,4209061428.16144,102074445.0,213.659278859,1704985481.02776
1537446057.138,17358613.0,442.360451904,338271751.762238,17278087.0,6449.94219976,4206644653.11131,102074765.0,213.417343399,1704244495.45842
1537446117.138,17358613.0,442.360451904,338271751.762238,17278087.0,6449.94219976,4206644653.11131,102074765.0,213.417343399,1704244495.45842
1537446177.138,17358613.0,442.360451904,338271751.762238,17278087.0,6449.94219976,4206644653.11131,102074765.0,213.417343399,1704244495.45842
1537446237.138,17358613.0,442.6910325,338670910.818873,17278087.0,6451.93542513,4211706504.15954,102074765.0,213.865363825,1707038614.69675
1537446297.138,17358613.0,442.6910325,338670910.818873,17278087.0,6451.93542513,4211706504.15954,102074765.0,213.865363825,1707038614.69675
1537446357.138,17358613.0,442.6910325,338670910.818873,17278087.0,6451.93542513,4211706504.15954,102074765.0,213.865363825,1707038614.69675
1537446417.138,17358613.0,443.008066313,339717399.823414,17278087.0,6455.41053312,4210570564.74553,102074765.0,213.515180744,1706393865.4737
1537446477.138,17358613.0,443.008066313,339717399.823414,17278087.0,6455.41053312,4210570564.74553,102074765.0,213.515180744,1706393865.4737
1537446537.138,17358613.0,443.008066313,339717399.823414,17278087.0,6455.41053312,4210570564.74553,102074765.0,213.515180744,1706393865.4737
1537446597.138,17358613.0,442.768822673,339743915.120227,17278087.0,6453.84390566,4212702841.39988,102074765.0,213.163398395,1707287140.40668
1537446657.138,17358613.0,442.768822673,339743915.120227,17278087.0,6453.84390566,4212702841.39988,102074765.0,213.163398395,1707287140.40668
1537446717.138,17358613.0,442.768822673,339743915.120227,17278087.0,6453.84390566,4212702841.39988,102074765.0,213.163398395,1707287140.40668
1537446777.138,17358613.0,442.540350229,339784698.277344,17278087.0,6454.69782003,4217054178.70909,102074765.0,213.373794818,1708044251.15265
1537446837.138,17358613.0,442.540350229,339784698.277344,17278087.0,6454.69782003,4217054178.70909,102074765.0,213.373794818,1708044251.15265
1537446897.138,17358613.0,442.540350229,339784698.277344,17278087.0,6454.69782003,4217054178.70909,102074765.0,213.373794818,1708044251.15265
1537446957.138,17358613.0,441.738552271,340186751.409737,17278087.0,6455.1842166,4215253539.0048,102074765.0,213.087123601,1707676216.88541
1537447017.138,17358613.0,441.738552271,340186751.409737,17278087.0,6455.1842166,4215253539.0048,102074765.0,213.087123601,1707676216.88541
1537447077.138,17358613.0,441.738552271,340186751.409737,17278087.0,6455.1842166,4215253539.0048,102074765.0,213.087123601,1707676216.88541
1537447137.138,17358613.0,440.928024946,340049402.410107,17278112.0,6450.82894191,4214599461.22625,102075026.0,212.903165852,1707436350.11931
1537447197.138,17358613.0,440.928024946,340049402.410107,17278112.0,6450.82894191,4214599461.22625,102075026.0,212.903165852,1707436350.11931
1537447257.138,17358613.0,440.928024946,340049402.410107,17278112.0,6450.82894191,4214599461.22625,102075026.0,212.903165852,1707436350.11931
1537447317.138,17358613.0,440.991303699,340800608.125371,17278112.0,6449.14842679,4221024415.936,102075026.0,213.081183632,1710709512.31748
1537447377.138,17358613.0,440.991303699,340800608.125371,17278112.0,6449.14842679,4221024415.936,102075026.0,213.081183632,1710709512.31748
1537447437.138,17358613.0,440.991303699,340800608.125371,17278112.0,6449.14842679,4221024415.936,102075026.0,213.081183632,1710709512.31748
1537447497.138,17358613.0,441.018138671,341004887.359009,17278112.0,6450.20691414,4220028147.53565,102075026.0,213.116076311,1710573095.08808
1537447557.138,17358613.0,441.018138671,341004887.359009,17278112.0,6450.20691414,4220028147.53565,102075026.0,213.116076311,1710573095.08808
1537447617.138,17358613.0,441.018138671,341004887.359009,17278112.0,6450.20691414,4220028147.53565,102075026.0,213.116076311,1710573095.08808
1537447677.138,17358613.0,439.044020366,339984394.378394,17278112.0,6452.05096875,4221101960.57438,102075026.0,212.952061266,1712341948.35988
1537447737.138,17358613.0,439.044020366,339984394.378394,17278112.0,6452.05096875,4221101960.57438,102075026.0,212.952061266,1712341948.35988
1537447797.138,17358613.0,439.044020366,339984394.378394,17278112.0,6452.05096875,4221101960.57438,102075026.0,212.952061266,1712341948.35988
1537447857.138,17358613.0,438.538375168,340058945.608535,17278112.0,6451.29235712,4221260862.7662,102075026.0,212.785758949,1710834207.39342
1537447917.138,17358613.0,438.538375168,340058945.608535,17278112.0,6451.29235712,4221260862.7662,102075026.0,212.785758949,1710834207.39342
1537447977.138,17358613.0,438.538375168,340058945.608535,17278112.0,6451.29235712,4221260862.7662,102075026.0,212.785758949,1710834207.39342
1537448037.138,17358613.0,437.699321338,340329291.676505,17278112.0,6445.29406275,4221588668.91341,102075026.0,212.329473641,1710350249.83925
1537448097.138,17358613.0,437.699321338,340329291.676505,17278112.0,6445.29406275,4221588668.91341,102075026.0,212.329473641,1710350249.83925
1537448157.138,17358613.0,437.699321338,340329291.676505,17278112.0,6445.29406275,4221588668.91341,102075026.0,212.329473641,1710350249.83925
1537448217.138,17358613.0,437.237222382,340156647.382606,17278112.0,6447.01410572,4224015214.74502,102075026.0,212.562097809,1713256665.51916
1537448277.138,17358613.0,437.237222382,340156647.382606,17278112.0,6447.01410572,4224015214.74502,102075026.0,212.562097809,1713256665.51916
1537448337.138,17358613.0,437.237222382,340156647.382606,17278112.0,6447.01410572,4224015214.74502,102075026.0,212.562097809,1713256665.51916
1537448397.138,17358650.0,437.095761539,340315725.238494,17278112.0,6446.1806967,4224177278.06593,102075296.0,212.258734529,1712694196.78427
1537448457.138,17358650.0,437.095761539,340315725.238494,17278112.0,6446.1806967,4224177278.06593,102075296.0,212.258734529,1712694196.78427
1537448517.138,17358650.0,437.095761539,340315725.238494,17278112.0,6446.1806967,4224177278.06593,102075296.0,212.258734529,1712694196.78427
1537448577.138,17358650.0,437.367647004,340486481.7574,17278125.0,6445.47235234,4214478747.16509,102075296.0,212.394645858,1713848234.58364
1537448637.138,17358650.0,437.367647004,340486481.7574,17278125.0,6445.47235234,4214478747.16509,102075296.0,212.394645858,1713848234.58364
1537448697.138,17358650.0,437.367647004,340486481.7574,17278125.0,6445.47235234,4214478747.16509,102075296.0,212.394645858,1713848234.58364
1537448757.138,17358650.0,437.329703316,340522420.038689,17278125.0,6440.2071968,4214044863.72386,102075296.0,212.552247756,1709588199.95791
1537448817.138,17358650.0,437.329703316,340522420.038689,17278125.0,6440.2071968,4214044863.72386,102075296.0,212.552247756,1709588199.95791
1537448877.138,17358650.0,437.329703316,340522420.038689,17278125.0,6440.2071968,4214044863.72386,102075296.0,212.552247756,1709588199.95791
1537448937.138,17358650.0,435.491089535,340377624.876116,17278125.0,6440.29798717,4212993652.20119,102075296.0,212.375540067,1710916278.92944
1537448997.138,17358650.0,435.491089535,340377624.876116,17278125.0,6440.29798717,4212993652.20119,102075296.0,212.375540067,1710916278.92944
1537449057.138,17358650.0,435.491089535,340377624.876116,17278125.0,6440.29798717,4212993652.20119,102075296.0,212.375540067,1710916278.92944
1537449117.138,17358650.0,435.59373135,340804346.394209,17278125.0,6436.37153718,4213410982.88503,102075296.0,211.747406716,1708481383.48041
1537449177.138,17358650.0,435.59373135,340804346.394209,17278125.0,6436.37153718,4213410982.88503,102075296.0,211.747406716,1708481383.48041
1537449237.138,17358650.0,435.59373135,340804346.394209,17278125.0,6436.37153718,4213410982.88503,102075296.0,211.747406716,1708481383.48041
1537449297.138,17358650.0,436.837362905,342530934.806823,17278125.0,6437.42237576,4221799852.43334,102075296.0,211.94049524,1714429401.29411
1537449357.138,17358650.0,436.837362905,342530934.806823,17278125.0,6437.42237576,4221799852.43334,102075296.0,211.94049524,1714429401.29411
1537449417.138,17358650.0,436.837362905,342530934.806823,17278125.0,6437.42237576,4221799852.43334,102075296.0,211.94049524,1714429401.29411
1537449477.138,17358650.0,435.19968466,341694699.704153,17278125.0,6433.4835394,4222968145.2587,102075296.0,211.729674737,1715170107.53859
1537449537.138,17358650.0,435.19968466,341694699.704153,17278125.0,6433.4835394,4222968145.2587,102075296.0,211.729674737,1715170107.53859
1537449597.138,17358650.0,435.19968466,341694699.704153,17278125.0,6433.4835394,4222968145.2587,102075296.0,211.729674737,1715170107.53859
1537449657.138,17358663.0,435.313463028,341623085.358352,17278137.0,6429.64631549,4221858698.34596,102075598.0,211.832459122,1715507050.45662
1537449717.138,17358663.0,435.313463028,341623085.358352,17278137.0,6429.64631549,4221858698.34596,102075598.0,211.832459122,1715507050.45662
1537449777.138,17358663.0,435.313463028,341623085.358352,17278137.0,6429.64631549,4221858698.34596,102075598.0,211.832459122,1715507050.45662
1537449837.138,17358663.0,436.154507478,342294362.020197,17278137.0,6426.03583596,4226097671.87286,102075598.0,211.94548833,1717186477.44383
1537449897.138,17358663.0,436.154507478,342294362.020197,17278137.0,6426.03583596,4226097671.87286,102075598.0,211.94548833,1717186477.44383
1537449957.138,17358663.0,436.154507478,342294362.020197,17278137.0,6426.03583596,4226097671.87286,102075598.0,211.94548833,1717186477.44383
1537450017.138,17358663.0,435.979381522,342519984.509776,17278137.0,6420.83596025,4225879616.61886,102075598.0,211.858704713,1718175133.47699
1537450077.138,17358663.0,435.979381522,342519984.509776,17278137.0,6420.83596025,4225879616.61886,102075598.0,211.858704713,1718175133.47699
1537450137.138,17358663.0,435.979381522,342519984.509776,17278137.0,6420.83596025,4225879616.61886,102075598.0,211.858704713,1718175133.47699
1537450197.138,17358663.0,435.825509793,342674330.461178,17278137.0,6423.44163511,4232107030.43259,102075598.0,211.699792122,1719876138.67762
1537450257.138,17358663.0,435.825509793,342674330.461178,17278137.0,6423.44163511,4232107030.43259,102075598.0,211.699792122,1719876138.67762
1537450317.138,17358663.0,435.825509793,342674330.461178,17278137.0,6423.44163511,4232107030.43259,102075598.0,211.699792122,1719876138.67762
1537450377.138,17358663.0,436.406095676,343378880.959927,17278137.0,6418.80190252,4237001560.1143,102075598.0,211.915927524,1722715825.55522
1537450437.138,17358663.0,436.406095676,343378880.959927,17278137.0,6418.80190252,4237001560.1143,102075598.0,211.915927524,1722715825.55522
1537450497.138,17358663.0,436.406095676,343378880.959927,17278137.0,6418.80190252,4237001560.1143,102075598.0,211.915927524,1722715825.55522
1537450557.138,17358663.0,436.350612469,343470380.340925,17278137.0,6423.92940136,4236719238.34099,102075598.0,211.916711829,1723027956.83013
1537450617.138,17358663.0,436.350612469,343470380.340925,17278137.0,6423.92940136,4236719238.34099,102075598.0,211.916711829,1723027956.83013
1537450677.138,17358663.0,436.350612469,343470380.340925,17278137.0,6423.92940136,4236719238.34099,102075598.0,211.916711829,1723027956.83013
1537450737.138,17358663.0,435.548810887,343039209.233735,17278137.0,6423.64516149,4239583090.49194,102075857.0,211.836226392,1724640212.24669
1537450797.138,17358663.0,435.548810887,343039209.233735,17278137.0,6423.64516149,4239583090.49194,102075857.0,211.836226392,1724640212.24669
1537450857.138,17358663.0,435.548810887,343039209.233735,17278137.0,6423.64516149,4239583090.49194,102075857.0,211.836226392,1724640212.24669
1537450917.138,17358675.0,436.689543717,343773018.83481,17278175.0,6426.38390102,4245271859.48979,102075857.0,211.950370876,1726214959.32898
1537450977.138,17358675.0,436.689543717,343773018.83481,17278175.0,6426.38390102,4245271859.48979,102075857.0,211.950370876,1726214959.32898
1537451037.138,17358675.0,436.689543717,343773018.83481,17278175.0,6426.38390102,4245271859.48979,102075857.0,211.950370876,1726214959.32898
1537451097.138,17358675.0,436.649148599,344241513.790831,17278175.0,6430.67472796,4251249010.62455,102075857.0,211.919084343,1728410322.03024
1537451157.138,17358675.0,436.649148599,344241513.790831,17278175.0,6430.67472796,4251249010.62455,102075857.0,211.919084343,1728410322.03024
1537451217.138,17358675.0,436.649148599,344241513.790831,17278175.0,6430.67472796,4251249010.62455,102075857.0,211.919084343,1728410322.03024
1537451277.138,17358675.0,436.48398189,344305891.402028,17278175.0,6427.46557363,4253125046.04291,102075857.0,212.278889776,1730444827.91061
1537451337.138,17358675.0,436.48398189,344305891.402028,17278175.0,6427.46557363,4253125046.04291,102075857.0,212.278889776,1730444827.91061
1537451397.138,17358675.0,436.48398189,344305891.402028,17278175.0,6427.46557363,4253125046.04291,102075857.0,212.278889776,1730444827.91061
1537451457.138,17358675.0,436.337452914,344354430.921073,17278175.0,6430.99269496,4252424651.37535,102075857.0,212.104069186,1730428930.23179
1537451517.138,17358675.0,436.337452914,344354430.921073,17278175.0,6430.99269496,4252424651.37535,102075857.0,212.104069186,1730428930.23179
1537451577.138,17358675.0,436.337452914,344354430.921073,17278175.0,6430.99269496,4252424651.37535,102075857.0,212.104069186,1730428930.23179
1537451637.138,17358675.0,436.799658642,344708813.315661,17278175.0,6431.48810657,4257910214.76427,102075857.0,212.177292165,1732720584.35275
1537451697.138,17358675.0,436.799658642,344708813.315661,17278175.0,6431.48810657,4257910214.76427,102075857.0,212.177292165,1732720584.35275
1537451757.138,17358675.0,436.799658642,344708813.315661,17278175.0,6431.48810657,4257910214.76427,102075857.0,212.177292165,1732720584.35275
1537451817.138,17358675.0,436.987918333,345051339.145123,17278175.0,6433.00662403,4262750499.40589,102075857.0,212.486941027,1733105899.22682
1537451877.138,17358675.0,436.987918333,345051339.145123,17278175.0,6433.00662403,4262750499.40589,102075857.0,212.486941027,1733105899.22682
1537451937.138,17358675.0,436.987918333,345051339.145123,17278175.0,6433.00662403,4262750499.40589,102075857.0,212.486941027,1733105899.22682
1537451997.138,17358700.0,437.039278181,345090963.334798,17278175.0,6437.66358581,4256074990.66512,102076158.0,212.579214496,1735623001.99815
1537452057.138,17358700.0,437.039278181,345090963.334798,17278175.0,6437.66358581,4256074990.66512,102076158.0,212.579214496,1735623001.99815
1537452117.138,17358700.0,437.039278181,345090963.334798,17278175.0,6437.66358581,4256074990.66512,102076158.0,212.579214496,1735623001.99815
1537452177.138,17358700.0,436.741571415,344684018.31964,17278212.0,6438.79753937,4258329764.49731,102076158.0,212.5741901,1732918489.52029
1537452237.138,17358700.0,436.741571415,344684018.31964,17278212.0,6438.79753937,4258329764.49731,102076158.0,212.5741901,1732918489.52029
1537452297.138,17358700.0,436.741571415,344684018.31964,17278212.0,6438.79753937,4258329764.49731,102076158.0,212.5741901,1732918489.52029
1537452357.138,17358700.0,436.873004525,344357564.836931,17278212.0,6438.10278338,4251790601.64642,102076158.0,212.502259673,1727686188.2373
1537452417.138,17358700.0,436.873004525,344357564.836931,17278212.0,6438.10278338,4251790601.64642,102076158.0,212.502259673,1727686188.2373
1537452477.138,17358700.0,436.873004525,344357564.836931,17278212.0,6438.10278338,4251790601.64642,102076158.0,212.502259673,1727686188.2373
1537452537.138,17358700.0,436.739220063,344262330.390866,17278212.0,6440.76253363,4251149820.65157,102076158.0,212.579274817,1727504711.56482
1537452597.138,17358700.0,436.739220063,344262330.390866,17278212.0,6440.76253363,4251149820.65157,102076158.0,212.579274817,1727504711.56482
1537452657.138,17358700.0,436.739220063,344262330.390866,17278212.0,6440.76253363,4251149820.65157,102076158.0,212.579274817,1727504711.56482
1537452717.138,17358700.0,436.539636209,344488325.485281,17278212.0,6445.41035178,4254687442.91253,102076158.0,212.295151671,1728379573.04654
1537452777.138,17358700.0,436.539636209,344488325.485281,17278212.0,6445.41035178,4254687442.91253,102076158.0,212.295151671,1728379573.04654
1537452837.138,17358700.0,436.539636209,344488325.485281,17278212.0,6445.41035178,4254687442.91253,102076158.0,212.295151671,1728379573.04654
1537452897.138,17358700.0,436.115249755,344554542.374231,17278212.0,6445.21714907,4252697332.17454,102076158.0,212.055058891,1729014786.82707
1537452957.138,17358700.0,436.115249755,344554542.374231,17278212.0,6445.21714907,4252697332.17454,102076158.0,212.055058891,1729014786.82707
1537453017.138,17358700.0,436.115249755,344554542.374231,17278212.0,6445.21714907,4252697332.17454,102076158.0,212.055058891,1729014786.82707
1537453077.138,17358700.0,435.757343794,344572959.598623,17278212.0,6440.92788238,4253149639.93686,102076457.0,212.052825708,1727068105.19507
1537453137.138,17358700.0,435.757343794,344572959.598623,17278212.0,6440.92788238,4253149639.93686,102076457.0,212.052825708,1727068105.19507
1537453197.138,17358700.0,435.757343794,344572959.598623,17278212.0,6440.92788238,4253149639.93686,102076457.0,212.052825708,1727068105.19507
1537453257.138,17358725.0,436.173398948,344861168.728342,17278225.0,6440.75674536,4252503833.89013,102076457.0,212.158264305,1728034318.22672
1537453317.138,17358725.0,436.173398948,344861168.728342,17278225.0,6440.75674536,4252503833.89013,102076457.0,212.158264305,1728034318.22672
1537453377.138,17358725.0,436.173398948,344861168.728342,17278225.0,6440.75674536,4252503833.89013,102076457.0,212.158264305,1728034318.22672
1537453437.138,17358725.0,436.104204214,344858766.438529,17278225.0,6439.95345331,4257958267.91455,102076457.0,212.147575935,1728468748.3926
1537453497.138,17358725.0,436.104204214,344858766.438529,17278225.0,6439.95345331,4257958267.91455,102076457.0,212.147575935,1728468748.3926
1537453557.138,17358725.0,436.104204214,344858766.438529,17278225.0,6439.95345331,4257958267.91455,102076457.0,212.147575935,1728468748.3926
1537453617.138,17358725.0,435.725853346,344668219.27101,17278225.0,6437.70530156,4253060969.68269,102076457.0,211.995775687,1728443674.47162
1537453677.138,17358725.0,435.725853346,344668219.27101,17278225.0,6437.70530156,4253060969.68269,102076457.0,211.995775687,1728443674.47162
1537453737.138,17358725.0,435.725853346,344668219.27101,17278225.0,6437.70530156,4253060969.68269,102076457.0,211.995775687,1728443674.47162
1537453797.138,17358725.0,435.399414145,344367531.621857,17278225.0,6436.11762226,4253653091.392,102076457.0,211.902617033,1727590605.60065
1537453857.138,17358725.0,435.399414145,344367531.621857,17278225.0,6436.11762226,4253653091.392,102076457.0,211.902617033,1727590605.60065
1537453917.138,17358725.0,435.399414145,344367531.621857,17278225.0,6436.11762226,4253653091.392,102076457.0,211.902617033,1727590605.60065
1537453977.138,17358725.0,435.21885727,344164039.335269,17278225.0,6437.69659089,4253578901.61906,102076457.0,211.851097851,1726639935.98741
1537454037.138,17358725.0,435.21885727,344164039.335269,17278225.0,6437.69659089,4253578901.61906,102076457.0,211.851097851,1726639935.98741
1537454097.138,17358725.0,435.21885727,344164039.335269,17278225.0,6437.69659089,4253578901.61906,102076457.0,211.851097851,1726639935.98741
1537454157.138,17358725.0,435.008978999,343171150.044355,17278225.0,6437.58965774,4238133007.06237,102076457.0,211.694126871,1723676941.48087
1537454217.138,17358725.0,435.008978999,343171150.044355,17278225.0,6437.58965774,4238133007.06237,102076457.0,211.694126871,1723676941.48087
1537454277.138,17358725.0,435.008978999,343171150.044355,17278225.0,6437.58965774,4238133007.06237,102076457.0,211.694126871,1723676941.48087
1537454337.138,17358763.0,435.264107102,342956431.770032,17278237.0,6434.52868594,4232727968.29298,102076457.0,211.619071666,1719903384.37861
1537454397.138,17358763.0,435.264107102,342956431.770032,17278237.0,6434.52868594,4232727968.29298,102076457.0,211.619071666,1719903384.37861
1537454457.138,17358763.0,435.264107102,342956431.770032,17278237.0,6434.52868594,4232727968.29298,102076457.0,211.619071666,1719903384.37861
1537454517.138,17358763.0,435.353385125,342841427.755318,17278237.0,6433.89481968,4231992417.08767,102076753.0,211.760861683,1718634102.95496
1537454577.138,17358763.0,435.353385125,342841427.755318,17278237.0,6433.89481968,4231992417.08767,102076753.0,211.760861683,1718634102.95496
1537454637.138,17358763.0,435.353385125,342841427.755318,17278237.0,6433.89481968,4231992417.08767,102076753.0,211.760861683,1718634102.95496
1537454697.138,17358763.0,435.629698457,342748188.202748,17278237.0,6433.13965736,4231058260.59565,102076753.0,211.694809935,1718066222.65747
1537454757.138,17358763.0,435.629698457,342748188.202748,17278237.0,6433.13965736,4231058260.59565,102076753.0,211.694809935,1718066222.65747
1537454817.138,17358763.0,435.629698457,342748188.202748,17278237.0,6433.13965736,4231058260.59565,102076753.0,211.694809935,1718066222.65747
1537454877.138,17358763.0,435.67855248,341871780.963042,17278237.0,6432.13252232,4233574038.22987,102076753.0,211.798322549,1716734454.73468
1537454937.138,17358763.0,435.67855248,341871780.963042,17278237.0,6432.13252232,4233574038.22987,102076753.0,211.798322549,1716734454.73468
1537454997.138,17358763.0,435.67855248,341871780.963042,17278237.0,6432.13252232,4233574038.22987,102076753.0,211.798322549,1716734454.73468
1537455057.138,17358763.0,435.809166502,341866905.203102,17278237.0,6436.66921228,4234450979.10376,102076753.0,211.903101537,1714038948.57453
1537455117.138,17358763.0,435.809166502,341866905.203102,17278237.0,6436.66921228,4234450979.10376,102076753.0,211.903101537,1714038948.57453
1537455177.138,17358763.0,435.809166502,341866905.203102,17278237.0,6436.66921228,4234450979.10376,102076753.0,211.903101537,1714038948.57453
1537455237.138,17358763.0,436.876999008,342441132.320311,17278237.0,6437.20659793,4229336298.7184,102076753.0,211.77915022,1714152328.42494
1537455297.138,17358763.0,436.876999008,342441132.320311,17278237.0,6437.20659793,4229336298.7184,102076753.0,211.77915022,1714152328.42494
1537455357.138,17358763.0,436.876999008,342441132.320311,17278237.0,6437.20659793,4229336298.7184,102076753.0,211.77915022,1714152328.42494
1537455417.138,17358763.0,436.433924924,342276681.882314,17278237.0,6437.27631817,4232440851.11787,102076753.0,211.832847241,1713943009.99961
1537455477.138,17358763.0,436.433924924,342276681.882314,17278237.0,6437.27631817,4232440851.11787,102076753.0,211.832847241,1713943009.99961
1537455537.138,17358763.0,436.433924924,342276681.882314,17278237.0,6437.27631817,4232440851.11787,102076753.0,211.832847241,1713943009.99961
1537455597.138,17358775.0,436.559948005,342109971.689038,17278237.0,6437.78127485,4232935478.2121,102076999.0,211.860317277,1713818574.11286
1537455657.138,17358775.0,436.559948005,342109971.689038,17278237.0,6437.78127485,4232935478.2121,102076999.0,211.860317277,1713818574.11286
1537455717.138,17358775.0,436.559948005,342109971.689038,17278237.0,6437.78127485,4232935478.2121,102076999.0,211.860317277,1713818574.11286
1537455777.138,17358775.0,435.82052619,342423515.441978,17278262.0,6442.77760068,4224462023.36765,102076999.0,211.565675878,1713630670.17849
1537455837.138,17358775.0,435.82052619,342423515.441978,17278262.0,6442.77760068,4224462023.36765,102076999.0,211.565675878,1713630670.17849
1537455897.138,17358775.0,435.82052619,342423515.441978,17278262.0,6442.77760068,4224462023.36765,102076999.0,211.565675878,1713630670.17849
1537455957.138,17358775.0,434.773160375,342013429.396961,17278262.0,6438.28893079,4226441859.83658,102076999.0,211.747938674,1709017379.72979
1537456017.138,17358775.0,434.773160375,342013429.396961,17278262.0,6438.28893079,4226441859.83658,102076999.0,211.747938674,1709017379.72979
1537456077.138,17358775.0,434.773160375,342013429.396961,17278262.0,6438.28893079,4226441859.83658,102076999.0,211.747938674,1709017379.72979
1537456137.138,17358775.0,434.528982894,342098632.775555,17278262.0,6441.27188322,4229690781.508,102076999.0,211.643886767,1710433169.19328
1537456197.138,17358775.0,434.528982894,342098632.775555,17278262.0,6441.27188322,4229690781.508,102076999.0,211.643886767,1710433169.19328
1537456257.138,17358775.0,434.528982894,342098632.775555,17278262.0,6441.27188322,4229690781.508,102076999.0,211.643886767,1710433169.19328
1537456317.138,17358775.0,435.353580813,342878501.827311,17278262.0,6438.86981202,4230049705.53877,102076999.0,211.535076893,1710271790.25854
1537456377.138,17358775.0,435.353580813,342878501.827311,17278262.0,6438.86981202,4230049705.53877,102076999.0,211.535076893,1710271790.25854
1537456437.138,17358775.0,435.353580813,342878501.827311,17278262.0,6438.86981202,4230049705.53877,102076999.0,211.535076893,1710271790.25854
1537456497.138,17358775.0,435.597054677,343333349.319464,17278262.0,6436.89706244,4230868949.31692,102076999.0,211.703161713,1711784020.11779
1537456557.138,17358775.0,435.597054677,343333349.319464,17278262.0,6436.89706244,4230868949.31692,102076999.0,211.703161713,1711784020.11779
1537456617.138,17358775.0,435.597054677,343333349.319464,17278262.0,6436.89706244,4230868949.31692,102076999.0,211.703161713,1711784020.11779
1537456677.138,17358775.0,434.829876509,342641909.116787,17278262.0,6434.38122047,4233520465.2823,102076999.0,211.892592472,1712945621.31266
1537456737.138,17358775.0,434.829876509,342641909.116787,17278262.0,6434.38122047,4233520465.2823,102076999.0,211.892592472,1712945621.31266
1537456797.138,17358775.0,434.829876509,342641909.116787,17278262.0,6434.38122047,4233520465.2823,102076999.0,211.892592472,1712945621.31266
1537456857.138,17358825.0,435.103585283,342173040.353247,17278262.0,6433.6034203,4230431403.98123,102077242.0,211.899622808,1713463706.13073
1537456917.138,17358825.0,435.103585283,342173040.353247,17278262.0,6433.6034203,4230431403.98123,102077242.0,211.899622808,1713463706.13073
1537456977.138,17358825.0,435.103585283,342173040.353247,17278262.0,6433.6034203,4230431403.98123,102077242.0,211.899622808,1713463706.13073
1537457037.138,17358825.0,435.858289364,342530643.101176,17278262.0,6435.64946893,4230023987.77321,102077242.0,211.891061417,1712777131.54701
1537457097.138,17358825.0,435.858289364,342530643.101176,17278262.0,6435.64946893,4230023987.77321,102077242.0,211.891061417,1712777131.54701
1537457157.138,17358825.0,435.858289364,342530643.101176,17278262.0,6435.64946893,4230023987.77321,102077242.0,211.891061417,1712777131.54701
1537457217.138,17358825.0,435.400878954,342514305.725597,17278262.0,6437.08494192,4232670791.05451,102077242.0,212.115954128,1716549973.82338
1537457277.138,17358825.0,435.400878954,342514305.725597,17278262.0,6437.08494192,4232670791.05451,102077242.0,212.115954128,1716549973.82338
1537457337.138,17358825.0,435.400878954,342514305.725597,17278262.0,6437.08494192,4232670791.05451,102077242.0,212.115954128,1716549973.82338
1537457397.138,17358825.0,435.183223826,342512966.233914,17278262.0,6433.88411091,4238767313.44733,102077242.0,212.020170922,1715859650.98871
1537457457.138,17358825.0,435.183223826,342512966.233914,17278262.0,6433.88411091,4238767313.44733,102077242.0,212.020170922,1715859650.98871
1537457517.138,17358825.0,435.183223826,342512966.233914,17278262.0,6433.88411091,4238767313.44733,102077242.0,212.020170922,1715859650.98871
1537457577.138,17358825.0,434.400707254,341999667.869882,17278262.0,6437.89458497,4237901963.44105,102077242.0,211.958432091,1716531303.14093
1537457637.138,17358825.0,434.400707254,341999667.869882,17278262.0,6437.89458497,4237901963.44105,102077242.0,211.958432091,1716531303.14093
1537457697.138,17358825.0,434.400707254,341999667.869882,17278262.0,6437.89458497,4237901963.44105,102077242.0,211.958432091,1716531303.14093
1537457757.138,17358825.0,433.98646076,341584462.250182,17278262.0,6436.45419899,4236665645.97429,102077242.0,211.737135392,1714299270.13108
1537457817.138,17358825.0,433.98646076,341584462.250182,17278262.0,6436.45419899,4236665645.97429,102077242.0,211.737135392,1714299270.13108
1537457877.138,17358825.0,433.98646076,341584462.250182,17278262.0,6436.45419899,4236665645.97429,102077242.0,211.737135392,1714299270.13108
1537457937.138,17358850.0,433.259598341,341671854.989478,17278262.0,6430.18636396,4240683778.1224,102077551.0,211.949061103,1715021821.13843
